dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,8.975737,8.301139,4.320000,4.000000,0.000000,0.000000,5.816801
0.020000,9.047120,8.265023,4.400000,4.000000,0.000000,0.000000,5.812823
0.020000,9.118363,8.228630,4.480000,4.000000,0.000000,0.000000,5.809036
0.020000,9.189472,8.191974,4.560000,4.000000,0.000000,0.000000,5.805439
0.020000,9.260451,8.155070,4.640000,4.000000,0.000000,0.000000,5.802032
0.020000,9.331307,8.117931,4.720000,4.000000,0.000000,0.000000,5.798814
0.020000,9.402048,8.080570,4.800000,4.000000,0.000000,0.000000,5.795785
0.020000,9.472678,8.043002,4.880000,4.000000,0.000000,0.000000,5.792944
0.020000,9.543205,8.005241,4.960000,4.000000,0.000000,0.000000,5.790291
0.020000,9.613635,7.967299,5.040000,4.000000,0.000000,0.000000,5.787826
0.020000,9.683975,7.929189,5.120000,4.000000,0.000000,0.000000,5.785547
0.020000,9.754231,7.890927,5.200000,4.000000,0.000000,0.000000,5.783454
0.020000,9.824411,7.852524,5.280000,4.000000,0.000000,0.000000,5.781548
0.020000,9.894521,7.813993,5.360000,4.000000,0.000000,0.000000,5.779827
0.020000,9.964568,7.775349,5.440000,4.000000,0.000000,0.000000,5.778290
0.020000,10.034559,7.736603,5.520000,4.000000,0.000000,0.000000,5.776939
0.020000,10.104502,7.697769,5.600000,4.000000,0.000000,0.000000,5.775772
0.020000,10.174402,7.658860,5.680000,4.000000,0.000000,0.000000,5.774789
0.020000,10.244268,7.619889,5.760000,4.000000,0.000000,0.000000,5.773990
0.020000,10.314107,7.580869,5.840000,4.000000,0.000000,0.000000,5.773375
0.020000,10.383925,7.541812,5.920000,4.000000,0.000000,0.000000,5.772943
0.020000,10.453729,7.502731,6.000000,4.000000,0.000000,0.000000,5.772695
0.020000,10.523528,7.463639,6.080000,4.000000,0.000000,0.000000,5.772630
0.020000,10.593328,7.424549,6.160000,4.000000,0.000000,0.000000,5.772749
0.020000,10.663135,7.385474,6.240000,4.000000,0.000000,0.000000,5.773051
0.020000,10.732959,7.346426,6.320000,4.000000,0.000000,0.000000,5.773536
0.020000,10.802804,7.307419,6.400000,4.000000,0.000000,0.000000,5.774205
0.020000,10.872680,7.268465,6.480000,4.000000,0.000000,0.000000,5.775058
0.020000,10.942592,7.229576,6.560000,4.000000,0.000000,0.000000,5.776095
0.020000,11.012548,7.190767,6.640000,4.000000,0.000000,0.000000,5.777316
0.020000,11.082555,7.152050,6.720000,4.000000,0.000000,0.000000,5.778722
0.020000,11.152620,7.113437,6.800000,4.000000,0.000000,0.000000,5.780312
0.020000,11.222749,7.074943,6.880000,4.000000,0.000000,0.000000,5.782087
0.020000,11.292951,7.036580,6.960000,4.000000,0.000000,0.000000,5.784049
0.020000,11.363231,6.998361,7.040000,4.000000,0.000000,0.000000,5.786196
0.020000,11.433596,6.960299,7.120000,4.000000,0.000000,0.000000,5.788529
0.020000,11.504054,6.922408,7.200000,4.000000,0.000000,0.000000,5.791050
0.020000,11.574611,6.884702,7.280000,4.000000,0.000000,0.000000,5.793758
0.020000,11.645273,6.847194,7.360000,4.000000,0.000000,0.000000,5.796653
0.020000,11.716046,6.809897,7.440000,4.000000,0.000000,0.000000,5.799738
0.020000,11.786938,6.772825,7.520000,4.000000,0.000000,0.000000,5.803011
0.020000,11.857955,6.735992,7.600000,4.000000,0.000000,0.000000,5.806473
0.020000,11.929102,6.699412,7.680000,4.000000,0.000000,0.000000,5.810126
0.020000,12.000385,6.663099,7.760000,4.000000,0.000000,0.000000,5.813969
0.020000,12.071811,6.627066,7.840000,4.000000,0.000000,0.000000,5.818004
0.020000,12.143386,6.591330,7.920000,4.000000,0.000000,0.000000,5.822229
0.020000,12.215114,6.555903,8.000000,4.000000,0.000000,0.000000,5.826647
0.020000,12.287001,6.520800,8.080000,4.000000,0.000000,0.000000,5.831257
0.020000,12.359053,6.486035,8.160000,4.000000,0.000000,0.000000,5.836060
0.020000,12.431274,6.451624,8.240000,4.000000,0.000000,0.000000,5.841056
0.020000,12.503669,6.417582,8.320000,4.000000,0.000000,0.000000,5.846245
0.020000,12.576243,6.383922,8.400000,4.000000,0.000000,0.000000,5.851628
0.020000,12.649001,6.350661,8.480000,4.000000,0.000000,0.000000,5.857204
0.020000,12.721946,6.317813,8.560000,4.000000,0.000000,0.000000,5.862974
0.020000,12.795083,6.285394,8.640000,4.000000,0.000000,0.000000,5.868938
0.020000,12.868414,6.253418,8.720000,4.000000,0.000000,0.000000,5.875095
0.020000,12.941944,6.221902,8.800000,4.000000,0.000000,0.000000,5.881445
0.020000,13.015676,6.190860,8.880000,4.000000,0.000000,0.000000,5.887987
0.020000,13.075999,6.165794,8.960000,4.000000,0.000000,0.000000,5.889958
0.020000,13.149912,6.135186,9.040000,4.000000,0.000000,0.000000,5.891225
0.020000,13.223865,6.104675,9.120000,4.000000,0.000000,0.000000,5.892566
0.020000,13.297860,6.074267,9.200000,4.000000,0.000000,0.000000,5.893985
0.020000,13.371900,6.043966,9.280000,4.000000,0.000000,0.000000,5.895481
0.020000,13.445986,6.013778,9.360000,4.000000,0.000000,0.000000,5.897056
0.020000,13.520121,5.983711,9.440000,4.000000,0.000000,0.000000,5.898712
0.020000,13.594306,5.953769,9.520000,4.000000,0.000000,0.000000,5.900449
0.020000,13.668545,5.923959,9.600000,4.000000,0.000000,0.000000,5.902269
0.020000,13.742839,5.894288,9.680000,4.000000,0.000000,0.000000,5.904175
0.020000,13.817191,5.864761,9.760000,4.000000,0.000000,0.000000,5.906166
0.020000,13.891602,5.835386,9.840000,4.000000,0.000000,0.000000,5.908246
0.020000,13.966076,5.806169,9.920000,4.000000,0.000000,0.000000,5.910416
0.020000,14.040615,5.777117,10.000000,4.000000,0.000000,0.000000,5.912678
