dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,9.943517,8.925222,5.362667,4.142030,-0.470718,0.064093,5.792944
0.020000,10.016382,8.886208,5.445319,4.132642,-0.469387,0.066567,5.790291
0.020000,10.088983,8.847096,5.527785,4.123280,-0.468126,0.063061,5.787826
0.020000,10.161327,8.807902,5.610064,4.113941,-0.466910,0.060811,5.785547
0.020000,10.233421,8.768638,5.692156,4.104627,-0.465747,0.058119,5.783454
0.020000,10.305273,8.729320,5.774063,4.095334,-0.464648,0.054979,5.781548
0.020000,10.376891,8.689960,5.855784,4.086061,-0.463619,0.051433,5.779827
0.020000,10.448284,8.650574,5.937320,4.076808,-0.462669,0.047520,5.778290
0.020000,10.519457,8.611174,6.018672,4.067572,-0.461803,0.043279,5.776939
0.020000,10.590420,8.571774,6.099839,4.058351,-0.461028,0.038749,5.775772
0.020000,10.661179,8.532387,6.180822,4.049144,-0.460349,0.033966,5.774789
0.020000,10.731743,8.493026,6.261621,4.039949,-0.459769,0.028967,5.773990
0.020000,10.802119,8.453706,6.342236,4.030763,-0.459294,0.023786,5.773375
0.020000,10.872313,8.414438,6.422668,4.021584,-0.458925,0.018459,5.772943
0.020000,10.942335,8.375236,6.502916,4.012411,-0.458664,0.013019,5.772695
0.020000,11.012190,8.336112,6.582981,4.003241,-0.458514,0.007500,5.772630
0.020000,11.081886,8.297080,6.662862,3.994071,-0.458475,0.001937,5.772749
0.020000,11.151430,8.258153,6.742560,3.984900,-0.458548,-0.003639,5.773051
0.020000,11.220830,8.219342,6.822075,3.975726,-0.458732,-0.009194,5.773536
0.020000,11.290091,8.180661,6.901406,3.966545,-0.459026,-0.014694,5.774205
0.020000,11.359222,8.142122,6.980553,3.957357,-0.459428,-0.020106,5.775058
0.020000,11.428228,8.103738,7.059516,3.948158,-0.459936,-0.025396,5.776095
0.020000,11.497116,8.065521,7.138295,3.938947,-0.460547,-0.030529,5.777316
0.020000,11.565893,8.027484,7.216889,3.929722,-0.461256,-0.035472,5.778722
0.020000,11.634565,7.989639,7.295299,3.920481,-0.462060,-0.040187,5.780312
0.020000,11.703138,7.951999,7.373523,3.911222,-0.462953,-0.044640,5.782087
0.020000,11.771618,7.914576,7.451562,3.901943,-0.463928,-0.048792,5.784049
0.020000,11.840012,7.877382,7.529415,3.892644,-0.464980,-0.052605,5.786196
0.020000,11.908325,7.840431,7.607081,3.883321,-0.466101,-0.056040,5.788529
