dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,12.630686,5.267940,8.476922,4.327120,0.481431,-0.056088,5.887987
0.020000,12.692827,5.242116,8.544216,3.364690,-48.121470,-2430.145057,5.889958
0.020000,12.767911,5.211025,8.625482,4.063301,34.930559,4152.601426,5.891225
0.020000,12.843105,5.180002,8.706825,4.067110,0.190434,-1737.006219,5.892566
0.020000,12.918412,5.149054,8.788243,4.070908,0.189895,-0.026969,5.893985
0.020000,12.993836,5.118186,8.869739,4.074822,0.195702,0.290373,5.895481
0.020000,13.069380,5.087405,8.951314,4.078747,0.196258,0.027805,5.897056
0.020000,13.145049,5.056715,9.032970,4.082788,0.202024,0.288273,5.898712
0.020000,13.220846,5.026123,9.114707,4.086847,0.202976,0.047624,5.900449
0.020000,13.296774,4.995635,9.196528,4.091039,0.209610,0.331680,5.902269
0.020000,13.372837,4.965257,9.278432,4.095238,0.209919,0.015460,5.904175
0.020000,13.449040,4.934995,9.360425,4.099612,0.218693,0.438679,5.906166
0.020000,13.525386,4.904856,9.442504,4.103963,0.217559,-0.056707,5.908246
0.020000,13.601880,4.874846,9.524674,4.108529,0.228300,0.537058,5.910416
0.020000,13.678526,4.844973,9.606936,4.113086,0.227855,-0.022236,5.912678
0.020000,13.755329,4.815243,9.689292,4.117800,0.235707,0.392603,5.915034
0.020000,13.832293,4.785662,9.771745,4.122627,0.241356,0.282463,5.917486
0.020000,13.909421,4.756240,9.854295,4.127502,0.243757,0.120034,5.920037
0.020000,13.986722,4.726982,9.936947,4.132611,0.255418,0.583058,5.922689
0.020000,14.064197,4.697897,10.019702,4.137757,0.257321,0.095127,5.925444
0.020000,14.141853,4.668993,10.102562,4.143019,0.263113,0.289612,5.928305
0.020000,14.219696,4.640278,10.185533,4.148528,0.275425,0.615601,5.931275
0.020000,14.297730,4.611760,10.268615,4.154101,0.278644,0.160939,5.934356
0.020000,14.375961,4.583448,10.351811,4.159813,0.285632,0.349412,5.937553
0.020000,14.454395,4.555351,10.435125,4.165714,0.295022,0.469484,5.940868
0.020000,14.533038,4.527478,10.518562,4.171847,0.306687,0.583265,5.944304
0.020000,14.611896,4.499839,10.602124,4.178081,0.311682,0.249768,5.947866
0.020000,14.690976,4.472444,10.685814,4.184507,0.321315,0.481623,5.951556
0.020000,14.770283,4.445303,10.769637,4.191136,0.331438,0.506156,5.955379
0.020000,14.849825,4.418427,10.853596,4.197978,0.342071,0.531654,5.959339
0.020000,14.929609,4.391828,10.937698,4.205081,0.355166,0.654748,5.963440
0.020000,15.009643,4.365515,11.021946,4.212388,0.365361,0.509747,5.967688
0.020000,15.089932,4.339503,11.106344,4.219922,0.376682,0.566041,5.972086
0.020000,15.170486,4.313803,11.190899,4.227712,0.389506,0.641231,5.976640
