dt,x,y,position,velocity,acceleration,jerk,heading
0.200000,10.869409,11.286522,6.950000,0.500000,0.000000,0.000000,5.723019
0.200000,10.954043,11.233258,7.050000,0.500000,0.000000,0.000000,5.719873
0.200000,11.038503,11.179719,7.150000,0.500000,0.000000,0.000000,5.716513
0.200000,11.122777,11.125887,7.250000,0.500000,0.000000,0.000000,5.712940
0.200000,11.206853,11.071745,7.350000,0.500000,0.000000,0.000000,5.709151
0.200000,11.290717,11.017276,7.450000,0.500000,0.000000,0.000000,5.705147
0.200000,11.374356,10.962463,7.550000,0.500000,0.000000,0.000000,5.700925
0.200000,11.457756,10.907288,7.650000,0.500000,0.000000,0.000000,5.696486
0.200000,11.540905,10.851734,7.750000,0.500000,0.000000,0.000000,5.691828
0.200000,11.623789,10.795785,7.850000,0.500000,0.000000,0.000000,5.686951
0.200000,11.706392,10.739422,7.950000,0.500000,0.000000,0.000000,5.681852
0.200000,11.788700,10.682631,8.050000,0.500000,0.000000,0.000000,5.676533
0.200000,11.870699,10.625393,8.150000,0.500000,0.000000,0.000000,5.670991
0.200000,11.952373,10.567692,8.250000,0.500000,0.000000,0.000000,5.665226
0.200000,12.033706,10.509513,8.350000,0.500000,0.000000,0.000000,5.659238
0.200000,12.114683,10.450838,8.450000,0.500000,0.000000,0.000000,5.653026
0.200000,12.195288,10.391653,8.550000,0.500000,0.000000,0.000000,5.646589
0.200000,12.275502,10.331941,8.650000,0.500000,0.000000,0.000000,5.639928
0.200000,12.355311,10.271687,8.750000,0.500000,0.000000,0.000000,5.633041
0.200000,12.434696,10.210876,8.850000,0.500000,0.000000,0.000000,5.625930
0.200000,12.513639,10.149493,8.950000,0.500000,0.000000,0.000000,5.618594
0.200000,12.592124,10.087523,9.050000,0.500000,0.000000,0.000000,5.611033
0.200000,12.670130,10.024954,9.150000,0.500000,0.000000,0.000000,5.603249
0.200000,12.747640,9.961770,9.250000,0.500000,0.000000,0.000000,5.595242
0.200000,12.824634,9.897959,9.350000,0.500000,0.000000,0.000000,5.587013
0.200000,12.901094,9.833509,9.450000,0.500000,0.000000,0.000000,5.578564
0.200000,12.976999,9.768406,9.550000,0.500000,0.000000,0.000000,5.569896
0.200000,13.052330,9.702640,9.650000,0.500000,0.000000,0.000000,5.561011
0.200000,13.127066,9.636199,9.750000,0.500000,0.000000,0.000000,5.551911
0.200000,13.201188,9.569073,9.850000,0.500000,0.000000,0.000000,5.542599
0.200000,13.274674,9.501252,9.950000,0.500000,0.000000,0.000000,5.533078
0.200000,13.347504,9.432727,10.050000,0.500000,0.000000,0.000000,5.523351
0.200000,13.419657,9.363489,10.150000,0.500000,0.000000,0.000000,5.513422
0.200000,13.491112,9.293531,10.250000,0.500000,0.000000,0.000000,5.503295
0.200000,13.561848,9.222847,10.350000,0.500000,0.000000,0.000000,5.492974
0.200000,13.631844,9.151429,10.450000,0.500000,0.000000,0.000000,5.482465
0.200000,13.701079,9.079273,10.550000,0.500000,0.000000,0.000000,5.471771
0.200000,13.769532,9.006376,10.650000,0.500000,0.000000,0.000000,5.460901
0.200000,13.837182,8.932732,10.750000,0.500000,0.000000,0.000000,5.449858
0.200000,13.904008,8.858340,10.850000,0.500000,0.000000,0.000000,5.438650
0.200000,13.969991,8.783199,10.950000,0.500000,0.000000,0.000000,5.427284
0.200000,14.035109,8.707308,11.050000,0.500000,0.000000,0.000000,5.415767
0.200000,14.099344,8.630667,11.150000,0.500000,0.000000,0.000000,5.404107
0.200000,14.162675,8.553278,11.250000,0.500000,0.000000,0.000000,5.392311
0.200000,14.225084,8.475144,11.350000,0.500000,0.000000,0.000000,5.380389
0.200000,14.286552,8.396267,11.450000,0.500000,0.000000,0.000000,5.368348
0.200000,14.347062,8.316653,11.550000,0.500000,0.000000,0.000000,5.356199
0.200000,14.406596,8.236306,11.650000,0.500000,0.000000,0.000000,5.343950
0.200000,14.465138,8.155234,11.750000,0.500000,0.000000,0.000000,5.331611
0.200000,14.522671,8.073443,11.850000,0.500000,0.000000,0.000000,5.319191
0.200000,14.579182,7.990942,11.950000,0.500000,0.000000,0.000000,5.306701
0.200000,14.630958,7.913708,12.050000,0.500000,0.000000,0.000000,5.304154
0.200000,14.687113,7.830964,12.150000,0.500000,0.000000,0.000000,5.313203
0.200000,14.744028,7.748742,12.250000,0.500000,0.000000,0.000000,5.322577
0.200000,14.801725,7.667065,12.350000,0.500000,0.000000,0.000000,5.332288
0.200000,14.860226,7.585964,12.450000,0.500000,0.000000,0.000000,5.342349
0.200000,14.919555,7.505465,12.550000,0.500000,0.000000,0.000000,5.352771
0.200000,14.979734,7.425601,12.650000,0.500000,0.000000,0.000000,5.363568
0.200000,15.040788,7.346402,12.750000,0.500000,0.000000,0.000000,5.374751
0.200000,15.102738,7.267904,12.850000,0.500000,0.000000,0.000000,5.386334
0.200000,15.165610,7.190141,12.950000,0.500000,0.000000,0.000000,5.398331
0.200000,15.229427,7.113152,13.050000,0.500000,0.000000,0.000000,5.410754
0.200000,15.294211,7.036976,13.150000,0.500000,0.000000,0.000000,5.423617
0.200000,15.359987,6.961654,13.250000,0.500000,0.000000,0.000000,5.436934
0.200000,15.426778,6.887231,13.350000,0.500000,0.000000,0.000000,5.450717
0.200000,15.494605,6.813751,13.450000,0.500000,0.000000,0.000000,5.464979
0.200000,15.563491,6.741263,13.550000,0.500000,0.000000,0.000000,5.479734
0.200000,15.633457,6.669816,13.650000,0.500000,0.000000,0.000000,5.494992
0.200000,15.704523,6.599465,13.750000,0.500000,0.000000,0.000000,5.510766
0.200000,15.776708,6.530261,13.850000,0.500000,0.000000,0.000000,5.527065
0.200000,15.850030,6.462263,13.950000,0.500000,0.000000,0.000000,5.543899
0.200000,15.924503,6.395529,14.050000,0.500000,0.000000,0.000000,5.561274
0.200000,16.000143,6.330119,14.150000,0.500000,0.000000,0.000000,5.579198
0.200000,16.076960,6.266098,14.250000,0.500000,0.000000,0.000000,5.597674
0.200000,16.154964,6.203527,14.350000,0.500000,0.000000,0.000000,5.616703
0.200000,16.234162,6.142475,14.450000,0.500000,0.000000,0.000000,5.636285
0.200000,16.314556,6.083007,14.550000,0.500000,0.000000,0.000000,5.656416
0.200000,16.396147,6.025191,14.650000,0.500000,0.000000,0.000000,5.677089
0.200000,16.478930,5.969097,14.750000,0.500000,0.000000,0.000000,5.698293
0.200000,16.562898,5.914792,14.850000,0.500000,0.000000,0.000000,5.720015
0.200000,16.648038,5.862346,14.950000,0.500000,0.000000,0.000000,5.742236
