dt,x,y,position,velocity,acceleration,jerk,heading
0.200000,15.939433,7.823544,13.815975,0.440015,-0.010331,-0.001678,5.398331
0.200000,15.995321,7.756119,13.903551,0.437881,-0.010667,-0.001677,5.410754
0.200000,16.051772,7.689741,13.990688,0.435682,-0.010996,-0.001645,5.423617
0.200000,16.108789,7.624449,14.077371,0.433415,-0.011336,-0.001702,5.436934
0.200000,16.166373,7.560283,14.163587,0.431081,-0.011670,-0.001671,5.450717
0.200000,16.224526,7.497282,14.249324,0.428684,-0.011986,-0.001576,5.464979
0.200000,16.283248,7.435489,14.334568,0.426223,-0.012303,-0.001588,5.479734
0.200000,16.342538,7.374944,14.419309,0.423704,-0.012599,-0.001477,5.494992
0.200000,16.402393,7.315689,14.503534,0.421126,-0.012886,-0.001436,5.510766
0.200000,16.462812,7.257764,14.587234,0.418499,-0.013135,-0.001244,5.527065
0.200000,16.523791,7.201212,14.670400,0.415827,-0.013360,-0.001128,5.543899
0.200000,16.585323,7.146073,14.753023,0.413116,-0.013555,-0.000976,5.561274
0.200000,16.647405,7.092387,14.835098,0.410376,-0.013703,-0.000739,5.579198
0.200000,16.710029,7.040193,14.916621,0.407616,-0.013801,-0.000492,5.597674
0.200000,16.773189,6.989529,14.997591,0.404848,-0.013838,-0.000181,5.616703
0.200000,16.836878,6.940430,15.078008,0.402084,-0.013822,0.000078,5.636285
0.200000,16.901087,6.892933,15.157875,0.399338,-0.013729,0.000466,5.656416
0.200000,16.965810,6.847069,15.237201,0.396629,-0.013546,0.000913,5.677089
0.200000,17.031039,6.802869,15.315995,0.393970,-0.013293,0.001265,5.698293
0.200000,17.096767,6.760359,15.394272,0.391383,-0.012933,0.001800,5.720015
0.200000,17.162988,6.719566,15.472049,0.388886,-0.012486,0.002237,5.742236
0.200000,17.229697,6.680511,15.549349,0.386502,-0.011922,0.002817,5.764934
0.200000,17.296890,6.643215,15.626199,0.384249,-0.011266,0.003279,5.788083
0.200000,17.364564,6.607694,15.702629,0.382149,-0.010497,0.003849,5.811651
0.200000,17.432717,6.573961,15.778674,0.380225,-0.009621,0.004376,5.835604
0.200000,17.501352,6.542028,15.854373,0.378495,-0.008649,0.004862,5.859903
0.200000,17.570468,6.511905,15.929769,0.376979,-0.007579,0.005351,5.884505
0.200000,17.640071,6.483597,16.004908,0.375695,-0.006424,0.005775,5.909364
0.200000,17.710164,6.457109,16.079839,0.374656,-0.005195,0.006146,5.934431
0.200000,17.780754,6.432443,16.154614,0.373876,-0.003901,0.006468,5.959654
0.200000,17.851847,6.409602,16.229286,0.373362,-0.002567,0.006670,5.984980
0.200000,17.923451,6.388583,16.303911,0.373122,-0.001200,0.006836,6.010353
0.200000,17.995571,6.369386,16.378542,0.373158,0.000178,0.006888,6.035719
0.200000,18.068215,6.352009,16.453236,0.373467,0.001547,0.006846,6.061024
0.200000,18.141387,6.336447,16.528045,0.374045,0.002888,0.006705,6.086213
0.200000,18.215092,6.322696,16.603022,0.374884,0.004196,0.006541,6.111234
0.200000,18.289332,6.310752,16.678216,0.375972,0.005438,0.006210,6.136038
0.200000,18.364106,6.300608,16.753675,0.377293,0.006609,0.005853,6.160577
0.200000,18.439411,6.292256,16.829441,0.378833,0.007698,0.005444,6.184809
0.200000,18.515241,6.285688,16.905556,0.380572,0.008697,0.004998,6.208692
0.200000,18.591589,6.280895,16.982054,0.382492,0.009597,0.004502,6.232192
0.200000,18.668443,6.277865,17.058967,0.384566,0.010372,0.003875,6.255277
0.200000,18.745789,6.276586,17.136324,0.386782,0.011079,0.003531,6.277919
0.200000,18.823610,6.277043,17.214146,0.389113,0.011656,0.002887,0.016910
0.200000,18.901888,6.279220,17.292454,0.391539,0.012129,0.002364,0.038600
0.200000,18.980600,6.283099,17.371262,0.394041,0.012509,0.001900,0.059790
0.200000,19.059725,6.288662,17.450583,0.396602,0.012804,0.001475,0.080469
0.200000,19.139238,6.295886,17.530423,0.399200,0.012993,0.000945,0.100627
0.200000,19.219113,6.304748,17.610788,0.401825,0.013123,0.000648,0.120261
0.200000,19.299322,6.315223,17.691679,0.404453,0.013143,0.000100,0.139369
0.200000,19.379840,6.327287,17.773095,0.407082,0.013144,0.000006,0.157951
0.200000,19.460639,6.340910,17.855034,0.409695,0.013064,-0.000402,0.176011
0.200000,19.541689,6.356064,17.937489,0.412276,0.012904,-0.000796,0.193555
0.200000,19.622967,6.372719,18.020456,0.414832,0.012780,-0.000623,0.210588
0.200000,19.704442,6.390845,18.103923,0.417335,0.012517,-0.001314,0.227119
0.200000,19.786090,6.410409,18.187882,0.419797,0.012311,-0.001031,0.243159
0.200000,19.859459,6.429134,18.263603,0.378603,-0.205973,-1.091419,0.256616
0.200000,19.940665,6.451124,18.347733,0.420655,0.210261,2.081171,0.272484
0.200000,20.020466,6.474144,18.430788,0.415273,-0.026911,-1.185859,0.289429
0.200000,20.098719,6.498211,18.512659,0.409353,-0.029599,-0.013443,0.307557
0.200000,20.175270,6.523335,18.593227,0.402841,-0.032560,-0.014806,0.326985
0.200000,20.249953,6.549523,18.672369,0.395710,-0.035651,-0.015455,0.347844
0.200000,20.322576,6.576766,18.749934,0.387824,-0.039431,-0.018898,0.370277
0.200000,20.392935,6.605045,18.825763,0.379145,-0.043394,-0.019815,0.394444
0.200000,20.460813,6.634326,18.899687,0.369621,-0.047623,-0.021145,0.420520
0.200000,20.525970,6.664552,18.971513,0.359129,-0.052458,-0.024177,0.448691
0.200000,20.588157,6.695644,19.041040,0.347636,-0.057464,-0.025030,0.479160
0.200000,20.647122,6.727500,19.108060,0.335099,-0.062686,-0.026110,0.512136
0.200000,20.702613,6.759985,19.172360,0.321500,-0.067994,-0.026537,0.547834
0.200000,20.754389,6.792933,19.233730,0.306853,-0.073238,-0.026219,0.586458
0.200000,20.802245,6.826159,19.291990,0.291297,-0.077778,-0.022700,0.628196
0.200000,20.846024,6.859453,19.346990,0.275003,-0.081472,-0.018471,0.673189
0.200000,20.885646,6.892611,19.398657,0.258331,-0.083362,-0.009449,0.721518
0.200000,20.921127,6.925452,19.447004,0.241736,-0.082971,0.001952,0.773165
0.200000,20.952601,6.957859,19.492179,0.225875,-0.079306,0.018325,0.827984
0.200000,20.980321,6.989817,19.534484,0.211527,-0.071741,0.037826,0.885673
0.200000,21.004650,7.021457,19.574396,0.199560,-0.059836,0.059525,0.945755
0.200000,21.026026,7.053078,19.612565,0.190844,-0.043578,0.081288,1.007580
0.200000,21.044905,7.085157,19.649787,0.186110,-0.023670,0.099542,1.070352
0.200000,21.061702,7.118311,19.686952,0.185828,-0.001410,0.111301,1.133180
0.200000,21.076730,7.153237,19.724975,0.190112,0.021421,0.114154,1.195151
0.200000,21.090173,7.190634,19.764714,0.198699,0.042934,0.107567,1.255405
0.200000,21.102076,7.231120,19.806914,0.210997,0.061491,0.092785,1.313200
0.200000,21.112373,7.275173,19.852154,0.226202,0.076024,0.072665,1.367953
